Compound Sentiment Score,Positive Sentiment Score,Negative Sentiment Score,Neutral Sentiment Score,Line
0.4019,0.054,0.0,0.946,"arties , their views and recommendations on the elements to be taken into account in developing guidance to the global environment facility ; 16. requests the global environment facility to include , in its annual report to t he conference of the parties , information on the steps it has taken to im"
0.2732,0.051,0.0,0.949,"of the common tabular format with the categorization used in other existing international methodologies ( “ committed ” and “ disbursed ” ) ; 7. requests the secretariat to revise the electronic reporting applica tion for a common tabular format , in accordance with the provisions contained in the"
0.4019,0.058,0.0,0.942,"into account their national circumstances , when preparing and submitting their biennial reports in 2018 in accordance with decision 2/cp.17 ; 9. requests parties included in annex ii to the convention to continue to provide inform ation on the underlying assumptions and the methodologies used in th"
0.5859,0.096,0.0,0.904,the convention to continue to provide inform ation on the underlying assumptions and the methodologies used in their biennial reports ; 10. also requests the secretariat to improve the software of the biennial report data interface to allow for search functions on the unfccc website to collect info
0.296,0.055,0.0,0.945,"tables 7 , 7 ( a ) and 7 ( b ) of the common tabular format ( i.e . category “ recipient country/region , financial instrument ” ) ; 11. further requests the secretariat to explore ways of creating links to other reporting software and platforms to faci litate the importation and exportation of act"
0.0,0.0,0.0,1.0,"n and exportation of activity -level data , and to inform the standing committee on finance to take this into consideration in its workplan ; 12. requests the secretariat to update the unfccc national focal points when the information referre d to in paragraph 6 above on climate finance directed to"
0.4019,0.057,0.0,0.943,eferre d to in paragraph 6 above on climate finance directed to recipient countries as reported under the convention is made available ; 13. also requests the standing committee on finance to take into account the enhanced information provided by parties included in a nnex ii to the convention refer
0.4019,0.054,0.0,0.946,ed in a nnex ii to the convention referred to in paragraph 6 above in its biennial assessment and overview of climate finance flows ; 14. further requests the standing committee on finance to take into account the work on the methodologies for the reporting of financia l information by parties inclu
0.0,0.0,0.0,1.0,"y implications of the activities to be undertaken by the secretariat pursuant to the provisions contained in paragraphs 7 , 10 and 11 above ; 17. requests that the acti ons of the secretariat called for in this decision be undertaken subject to the availability of financial resources . fccc/cp/2015/"
0.0,0.0,0.0,1.0,"work , and take into account the results of relevant work co nducted under the convention and its kyoto protocol and the subsidiary bodies ; 10. requests the subsidiary body for scientific and technological advice and the subsidiary body for implementation to consider the scope of the next periodic"
0.8176,0.159,0.0,0.841,"ance the capacity of parties , in particular developing country parties , to deal with the impact of the implementation of response measures ; 3. requests the chairs of the subsidiary bodies to convene the improved forum in order to implement the work programme on the impact of the implementation of"
0.4767,0.062,0.0,0.938,"ns of the subsidiary bodies , with its first meeting taking place at th e forty - fourth sessions ( may 2016 ) of the subsidiary bodies ; 4. also requests the subsidiary bodies , in order to advance the work of the improved forum , to constitute ad hoc technical expert groups , as appropriate , to e"
0.0,0.0,0.0,1.0,"d analysis of impact s , including the use and development of economic modelling , taking into account all relevant policy issues of concern ; 7. requests the subsidiary bodies to review every three years , beginning at their forty - ninth sessions ( november 2018 ) , the work programme o f the impr"
0.2263,0.113,0.073,0.814,"o recommending th ose actions , as appropriate , to the conference of the parties , beginning at its twenty -third session ( november 2017 ) ; 9. requests the secretariat to prepare , subject to the availability of financial resources , a guidance document to assist developing country parties to ass"
0.0,0.0,0.0,1.0,ated budgetary implications of the activities to be undertaken by the secretariat pursuant to the provisions contained in paragraph 9 above ; 11. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 11th plenary m
0.4019,0.058,0.0,0.942,ssessment process ; 6. invites the climate technology centre and network to use the guidance referred to in paragraph 5 above when re sponding to requests from developing countr y parties regarding the provision of assistance to enable the implementation of the results of their technology needs asse
0.6908,0.13,0.0,0.87,"the fulfilment and implementation of their respective mandates effectively , in accordance with article 12 , paragraph 4 , of the convention ; 8. requests the technology executive committee , the climate technology centre and network and the operating entities of the financial mechanism to continue"
0.0,0.0,0.0,1.0,"orty -fourth sessions of the subsidiary bodies ( may 2016 ) , the linkages between the technology mechanism and the financial mechanism ; 9. also requests the technology executive committee to include , in its annual report , the findings arising from the activities referred to in paragraph 8 above"
0.25,0.047,0.0,0.953,oping countries established under decision 2/cp.7 ( hereinafter referred to as the c apacity -building framework ) as contained in the annex ; 2. requests the subsidiary body for implementation to conduct the comprehensive review of the implementation of the capacity -building framework at its forty
0.2789,0.065,0.0,0.935,ft decision on this matter for consideration and adoption by the conference of partie s at its twenty -second session ( november 2016 ) ; 3. also requests the secretariat to prepare a technical paper based on the terms of reference referred to in paragraph 1 above as input to the comprehensive revie
0.5994,0.107,0.0,0.893,"tion play a fundamental role in meeting the ultimate objective of the convention and in promoting climate -resilient sustainable development , 1. requests the subsidiary body for implementation to launch the intermediate review of the implementation o f the doha work programme on article 6 of the co"
0.802,0.174,0.0,0.826,"orkshops , as approp riate , in order to support the implementation of the doha work programme ; 1 decision 19/cp.20 . fccc/cp/2015/10/add.3 8 3. requests the global environment facility to report on the progress made in providing financial support and implementing activities to contribute to the im"
0.8658,0.231,0.0,0.769,"and donors to report on financial resources provided to support the activities relating to the implementation of article 6 of the convention ; 5. requests the secretariat : ( a ) to prepare a report on the progress made , as well as emerging g aps , needs and recommendations by parties , admitted ob"
0.0,0.0,0.0,1.0,"d nations alliance on climate change education , training and public awareness so as t o catalyse action on article 6 of the convention ; 6. also requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . fccc/cp/2015/1"
0.4019,0.062,0.0,0.938,"w to those recommendations being forwarded to the conference of the parties at its twenty -fourth session ( november 2018 ) , as appropriate ; 4. requests the least developed countries expert group , in accordance with paragraphs 1 and 2 above , when developing its two -year rolling work programme t"
0.1531,0.035,0.0,0.965,"ex i to document fcc c/sbi/2015/8 and the compilation of gaps and needs in the least developed countries , considered at this session ; 4 5. also requests the least developed countries expert group to invite the green climate fund secretariat to its meetings , as appropriate ; 6. furthe r requests t"
0.6249,0.135,0.0,0.865,"o requests the least developed countries expert group to invite the green climate fund secretariat to its meetings , as appropriate ; 6. furthe r requests the least developed countries expert group , recognizing its good collaboration with the global environment facility , to continue to invite the"
0.4404,0.085,0.0,0.915,"th the global environment facility , to continue to invite the global environment facility and its agencies to its meetings , as appropriate ; 7. requests the least devel oped countries expert group to collaborate with other constituted bodies under the convention , including by inviting members of"
0.0,0.0,0.0,1.0,"other relevant information for consideration by the subsidiary body for implementation at its fifty-second session , as input to the review ; 15. requests the secretariat to cont inue to facilitate the work of the least developed countries expert group . 10th plenary meeting 10 december 2015 5 < htt"
0.7964,0.153,0.0,0.847,"an nex i parties were able to submit their 2015 greenhouse gas inventories in time to start the review process of those inventories in 2015 , 1. requests the secretariat to organize , for parties included in annex i to the convention ( annex i parties ) that did not undergo a review of their annual"
0.4019,0.054,0.0,0.946,"ve to review the greenhouse gas invento ries for annex i parties for the years 2015 and 2016 shall not be precedent -setting for future work ; 4. requests the secretariat to make every effort to facilitate future reviews in accordance with decision 13/cp.20 and any subsequent relevant decisions , wi"
0.6124,0.089,0.0,0.911,"ery effort to facilitate future reviews in accordance with decision 13/cp.20 and any subsequent relevant decisions , wit hout exception ; 5. also requests the secretariat to continue to make im provements to the crf reporter functionality , prioritizing the resolution of outstanding issues related t"
0.6808,0.12,0.0,0.88,"e united nations general assembly decides not to provide resources for these activities in the united nations regular budget ( see table 3 ) ; 9. requests the executive secretary to report to the subsidiary body for implementation on the implementation of paragraphs 7 and 8 above , as necessary ; 10"
0.8271,0.172,0.0,0.828,", 777 for the biennium 2016 –2017 ) ( table 5 ) ; 20. invites parties to make contributions to the trust fund for supplementary activities ; 21. requests the executive secretary to report to the conference of the parties at its twenty -second session ( november 2016 ) on income and budget performan"
0.0,0.0,0.0,1.0,"ncome and budget performance , and to propose any adjustments that might be needed in the programme budget for the biennium 2016 –2017 ; 22. also requests the executive secretary to facilitate the consideration of future programme budget proposals by in cluding in the official budget documents budge"
0.9186,0.255,0.0,0.745,"in conformity with united nations general assembly resolution 40/243 , and subject to the successful conclusion of a host country agreement ; 2. requests the executive secretary to continue consultations with the kingdom of morocco and to negotiate and finalize a host country agreement for convenin"
0.0,0.0,0.0,1.0,"ndertake further consultations on the hosting of those sessions , which will be held from monday , 6 november , to friday , 17 november 2017 ; 5. requests the subsidiary body for implementation , at its forty -fourth session , to consider the issue o f the host of the twenty -third session of the co"
0.0,0.0,0.0,1.0,"dertake further consult ations on the hosting of those sessions , which will be held from monday , 5 november , to friday , 16 november 2018 ; 8. requests the subsidiary body for implementation , at its forty -fourth session , to consider the issue of the host of the twenty -fourth session of the co"
0.6808,0.163,0.05,0.786,"21 , underscoring the importance of inclusiveness , transparency and openness in the completion of the work programme resulting from the relevant requests contained in decision 1/cp.21 , stressing the urgency for the completion of the work programme under the paris agreement resulting from the relev"
0.7783,0.18,0.048,0.772,"tained in decision 1/cp.21 , stressing the urgency for the completion of the work programme under the paris agreement resulting from the relevant requests contained in section iii of decision 1/cp.21 in order to accelerate its implementation , recognizing the need for a meaningful and successful out"
0.6808,0.118,0.0,0.882,tities of the financial mechani sm and the constituted bodies on progress in the implementation of the work programme resulting from the relevant requests contained in decision 1/cp.21 in accordance with their respective mandates ; fccc/cp/2016/ 10/add.1 3 7. also takes note of the invitation from t
0.4939,0.068,0.0,0.932,"modalities and procedures for the operation and use of a public r egistry referred to in article 7 , paragraph 12 , of the paris agreement ; 10. requests the subsidiary body for scientific and technological advice , the subsidiary body for implementation , the ad hoc working group on the paris agre"
0.7506,0.125,0.0,0.875,"ry referred to in article 7 , paragraph 12 , of the paris agreement . ” 2 as footnote 1 above . fccc/cp/2016/ 10/add.1 4 iv . adaptation fund 14. requests the ad hoc working group on the paris agreement in its consid eration of the necessary preparatory work on the adaptation fund to address the gov"
0.8074,0.168,0.0,0.832,"ional arrangements , safeguards and operating modalities for the adaptation fund to serve the paris agreement ; v. 2018 facilitative dialogue 16. requests the president of the conference of the parties at its twenty -secon d session , in collaboration with the incoming president of the conference of"
0.0,0.0,0.0,1.0,", at its twenty -eighth meeting ; 22. takes note of the estimated budgetary implications of the partnership referred to in paragraph 19 above and requests that the actions called for therein to be undertaken by the secretariat be subject to the availabi lity of financial resources . 10th plenary mee"
0.1779,0.036,0.0,0.964,"committee on capacity -building will manage and oversee the workplan for the pe riod 2016 –2020 outlined in decision 1/cp.21 , paragraph 73 ; 5. requests the paris committee on capacity -building to further develop and adopt its working modalities and procedures at its first meeting ; 6. also reque"
0.1779,0.036,0.0,0.964,uests the paris committee on capacity -building to further develop and adopt its working modalities and procedures at its first meeting ; 6. also requests the subsidiary body for implementation to organize the first meeting of the paris committee on capacity -building in conjunction with the forty -
0.0,0.0,0.0,1.0,s note of the budgetary implications of the activities to be undertaken by the secretariat pursuant to the provisions contained in the annex ; 8. requests that the actions of the secretariat called for in the annex be undertaken subject to the availability of financial resources . fccc/cp/2016/ 10/a
0.7579,0.197,0.043,0.76,"n comprehensive risk management and transformational approaches and the task force on displacement , and in outreach and information sharing ; 2. requests the executive committee to continue to implement activities from its initial two -year workp lan ; 2 3. approves the indicative framework for the"
0.3818,0.059,0.024,0.917,"t the first meeting of the executive committee in 2017 , taking into account relevant inpu ts provided by parties and relevant organizations ; 4. requests the executive committee to include in its five -year rolling workplan a strategic workstream to guide the implementation of the warsaw internatio"
0.0,0.0,0.0,1.0,"for the five -year rolling workplan of the executive committee , with a focus on workstreams ( e ) , ( f ) and ( g ) , by 28 february 2017 ; 4 6. requests the executive comm ittee to include in its five -year rolling workplan relevant work for advancing the operationalization of the mandates ensuing"
-0.6705,0.0,0.109,0.891,"ites the paris committee on capac ity-building , within the scope of its workplan , to consider a future theme on addressing loss and damage ; 6. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9th plenary me"
0.7096,0.118,0.0,0.882,"tation committee at its twenty -second session with a view to adopting an appropriate decision on the outcome of this review,1 also recalling its requests for the adaptation committee to undertake activities in support of the paris agreement and the timing of their delivery,2 acknowledging that the"
0.4019,0.06,0.0,0.94,"ecis ion 1/cp.21 and access by developing country parties to adaptation finance , in particular from the green climate fund , as appropriate ; 4. requests the adaptation committee to make use of additional modalities for responding to the relevant mandates contained in decision 1/cp.21 , including e"
0.0,0.0,0.0,1.0,"standing committee on finance , the technology executive committee , the least developed countries expe rt group and observer constituencies ; 7. requests the adaptation committee , in conducting the technical examination process on adaptation , to accelerate the preparations for the 2017 technical"
0.0,0.0,0.0,1.0,"on adaptation , to accelerate the preparations for the 2017 technical expert meetings on adaptation , including the selection of topics ; 8. also requests the adaptation committee to ens ure that the technical examination process on adaptation meets its objective of identifying concrete opportunitie"
0.7184,0.143,0.0,0.857,"n its annual reports prepared for consideration by the conference of the parties , through the subsidiary bod ies , in the period 2012−2016 ; 10. requests the adaptation committee , as an outcome of this review , to continue with the implementation of its revised workplan , in particular by giving p"
0.7579,0.129,0.0,0.871,"to make available sufficient resources for the successful and timely implementation of the three -year workplan of the adaptation committee ; 16. requests that the actions of the secretariat called for in this decis ion , in particular in support of the revised workplan of the adaptation committee ,"
0.6908,0.115,0.0,0.885,ountry parties to access the funding referred to in paragraph 4 above in order to advance the formulation of their national adaptation plans ; 7. requests the adaptation committee and the least developed countries expert group to continue their respecti ve engagement with the green climate fund and
0.9186,0.259,0.0,0.741,and urges developed country parties to continue to scale up mobilized climate finance towards this goal ; 4. also welcomes the progress made and requests parties to continue to enhance their enabling environments and policy frameworks to fa cilitate the mobilization and effective deployment of clim
0.0,0.0,0.0,1.0,"es on updated strategies and approaches for scaling up climate finance from 2014 to 2020 in accordance with decision 3/cp.19 , paragraph 10 ; 10. requests the secretariat , in line with decision 5/ cp.20 , paragraph 11 , to prepare a compilation and synthesis of the biennial submissions referred to"
0.0,0.0,0.0,1.0,programmes ; ( b ) roles of policies and enabling environments f or mitigation and adaptation finance ; ( c ) facilitating enhanced access ; 13. requests the secretariat to organize the in -session workshops referred to in paragraph 12 above and to prepare summary reports on these workshops for con
0.8271,0.181,0.0,0.819,"eferred to in paragraph 12 above and to prepare summary reports on these workshops for consideration by the conference of th e parties ; 14. also requests the secretariat to continue to ensure that the workshops are well - balanced by , inter alia , inviting both public and private sector actors to"
0.2263,0.102,0.066,0.832,"n workshops on long -term climate finance and the 2018 biennial ass essment and overview of climate finance flows ; fccc/cp/2016/ 10/add.1 18 16. requests the presidency of the conference of the parties , with the support of the secretariat , to prepare a summary of the third biennial high -level mi"
0.7579,0.146,0.0,0.854,"nts of belgium , norway , sweden and switzerland as well as the european commission to support the work of the standing committee on finance ; 5. requests the standing committee on finance , in fulfilling its function on the measurement , reporting and veri fication of support , and in the context o"
0.6705,0.121,0.0,0.879,"x viii . 3 see < http : //unfccc.int/8034.php > . 4 see document fccc/cp/2016/8 , annex iii , paragraphs 68 and 69. fccc/cp/2016/ 10/add.1 20 11. requests the standing committee on finance to report to the conference of the parties at its twenty -third session ( november 2017 ) on the progress made"
0.802,0.157,0.0,0.843,e conference of the parties at its twenty -third session ( november 2017 ) on the progress made in the implementation of its w orkplan ; 12. also requests the standing committee on finance to consider the guidance provided to it in other relevant decisions of the conference of the parties . fccc/cp/
0.0,0.0,0.0,1.0,"f reference contain ed in the annex , for consideration by the subsidiary body for implementation at its forty -sixth session ( may 2017 ) ; 2 4. requests the subsidiary body for implementation , at its forty -sixth session , to initiate work on the review of the functions of the standi ng committee"
0.0,0.0,0.0,1.0,"in accordance with the terms of reference contained in the annex , taking into account the submissions referred to in paragraph 3 above ; 5. also requests the secretariat to prepare a technical paper on the review of the standing committee on finance , in accordance with the terms of reference conta"
0.0,0.0,0.0,1.0,"o in paragraph 3 above , for consideration by the subsidiary body for implementation at its forty -seventh session ( november 2017 ) ; 6. further requests the subsidiary body for implementation to comple te its work on the review of the standing committee on finance at its forty -seventh session wit"
0.6124,0.098,0.0,0.902,"p.18 , 4/cp.19 , 7/cp.20 and 7/cp.21 : ( a ) the approval of usd 1.17 billion for 27 projects and program mes in 39 countries and the issuance of requests for proposals for modalities that enhanced direct access , worth up to usd 200 million , and the issuance of requests for proposals for micro , s"
0.4215,0.076,0.0,0.924,"untries and the issuance of requests for proposals for modalities that enhanced direct access , worth up to usd 200 million , and the issuance of requests for proposals for micro , small and medium -sized enterprises worth up to usd 100 million ; ( b ) the accreditation of 41 entities to date , incl"
0.0,0.0,0.0,1.0,"asia -pacific and eastern european regions , private sector ent ities , in particular those in developing countries , and entities responding to requests for proposals issued by the green climate fund ; ( c ) the adoption of the initial strategic plan for the green climate fund ; ( d ) decisions to"
0.8663,0.183,0.0,0.817,te fund but have not yet confirmed them through fully executed contribution arrangements or agreements to do so as a matter of high priority ; 6. requests the board to facilitate an increase in the amount of direct access proposals in the pipeline and to report to the conference of the parties on pr
0.802,0.149,0.0,0.851,"in the amount of direct access proposals in the pipeline and to report to the conference of the parties on progress made in this regard ; 7. also requests the board to take into account decision 1/cp.21 , paragraph 64 , to enhance the coordination and delivery of resources to support country -driven"
0.0258,0.023,0.0,0.977,"al report on the matter referred to in paragraph 8 above , in accordance with decision 7/cp.20 , paragraph 20 , and board decis ion b.08/24 ; 10. requests the board to enhance the delivery of resources by addressing those measures that are delaying th e implementation of projects that have been appr"
0.4019,0.054,0.0,0.946,"of the parties , their views and recommendations on the elements to be taken into account in developing guidance to the green climate fund ; 15. requests the standing committee on fin ance to take into consideration the submissions referred to in paragraph 14 above when preparing draft guidance to"
0.6597,0.099,0.0,0.901,"ed to in paragraph 14 above when preparing draft guidance to the green climate fund for consideration by the conference of the parties ; 16. also requests the green climate fund , as an operating entity of th e financial mechanism , to include in its annual report to the conference of the parties in"
0.6249,0.113,0.0,0.887,"obust seventh replenishment , in order to assist in providing adequate and predictable funding taking into consideration the paris agreement ; 3. requests the global environment facility , as an operating entity of the financ ial mechanism of the convention , in its seventh replenishment programming"
0.0,0.0,0.0,1.0,"movements , and the decision of the council of the global environment facility on item 6 on the agenda of the 51st meeting of the council ; 3 6. requests the global environment facilit y to continue its efforts , as appropriate and as needed , to minimize the potential consequences of the projected"
0.802,0.17,0.0,0.83,"on agreement by a country and encourages others that have pledged to make voluntar y contributions to finalize their contribution agreements ; 9. requests the global environment facility , as an operating entity of the financial mechanism of the convention , to continue providing in its annual repor"
0.1531,0.059,0.046,0.895,"ys to support climate technology related projects through country allocations of the sixth replenishment of the global environment facility ; 12. requests the global environment facility , as an operat ing entity of the financial mechanism of the convention , to take into consideration climate risks"
0.2023,0.042,0.0,0.958,"of the “ program evaluation of the least developed countries fund ” by the global environment facility ’ s independent evaluation office ; 7 15. requests the global environment facility , as t he operating entity of the financial mechanism of the convention entrusted with the operation of the least"
0.4019,0.059,0.0,0.941,"sccf-20-me- 02.pdf > . fccc/cp/2016/ 10/add.1 40 17. welcomes the initial assessment of the accreditation pilot and notes its conclusions ; 8 18. requests the global environment facility , as an operating entity of the financial mechanism of the convention , in light of the entry into force of the p"
0.0,0.0,0.0,1.0,"arties , their views and recommendations on the elements to be taken into account in developing guidance to the global environment facility ; 21. requests the standing committee on finance to take into consideration the submissions referred to in paragraph 20 above when providing draft guidance to t"
0.6597,0.103,0.0,0.897,paragraph 20 above when providing draft guidance to the global environment facility for consideration by the conference of the parties ; 22. also requests the global environment facility to include in its annual report to the conference of the parties information on the st eps that it has taken to i
0.5267,0.089,0.0,0.911,"the financial mechanism , 1. decides to adopt the updated g uidelines for the sixth review of the financial mechanism contained in the annex ; 2. requests the standing committee on finance to provide , in its report to the twenty - third session of the conference of the parties ( november 2017 ) , e"
0.8658,0.235,0.0,0.765,"ountry parties , and that other parties providing resources are encouraged to communicate biennially such information on a voluntary basis ; 1 2. requests the secre tariat to organize a round -table discussion among parties on this matter in conjunction with the forty -sixth sessions of the subsidia"
0.4215,0.083,0.0,0.917,ound -table discussion among parties on this matter in conjunction with the forty -sixth sessions of the subsidiary bodies ( may 2017 ) ; 3. also requests the secretariat to prepare a summary report of the round -table discussion referred to i n paragraph 2 above for consideration by the conference
0.0,0.0,0.0,1.0,dge tary implications of the activities to be undertaken by the secretariat pursuant to the provisions contained in paragraphs 2 and 3 above ; 6. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 10th plenary m
0.9081,0.271,0.0,0.729,ity an d the climate technology centre to enhance their collaboration with respect to exploring new ways of supporting climate technology related requests for technical assistance ; 13. underlines the importance of well -functioning and strengthened collaboration betw een the national designated aut
0.836,0.198,0.0,0.802,"utilizing the readiness and preparatory support programme and the project preparation facility of the fund in order to respond to country -driven requests for technical assistance ; 16. encourages the advancement of the en gagement referred to in paragraph 15 above , including through the strengthen"
0.0,0.0,0.0,1.0,the budgetary implications of the activities to be undertaken by the secretariat pursuant to th e provisions contained in paragraph 4 above ; 14. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9th plenary me
0.6597,0.114,0.0,0.886,"rovide , or to continue to provide , financial resources to support activities related to the implementation of article 6 of the convention ; 11. requests the global environment facility to continue to provide financial resources to parties not included in annex i to the conv ention , in particular"
0.7845,0.172,0.0,0.828,"; ( d ) disseminating information and resource materials , as well as good practices , on the six elements of article 6 of the conve ntion ; 13. requests the secretariat : ( a ) to continue facilitating a regular exchange of views , good practices and lessons learned among the national focal points"
0.0,0.0,0.0,1.0,akes note of the estimated budgetary implications of the activities to be undert aken by the secretariat referred to in paragraph 1 3 above ; 16. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9th plenary me
0.4019,0.057,0.0,0.943,"ations from parties not included in annex i to the convention as contained in decision 19/cp.19 and the annex thereto shall remain unchanged ; 2. requests the subsidiary body for implementation , at its forty -eighth session ( april – may 2018 ) , to consider a review of the term and mandate , inclu"
0.4019,0.057,0.0,0.943,"ing a draft decision thereon for consideration and adoption by the conference of the parties at its twenty -fourth session ( december 2018 ) ; 3. requests the secretariat to facilitate the actions of the consultative group of exper ts called for in paragraph 1 above , subject to the availability of"
0.1796,0.108,0.094,0.799,"cus on training and capacity -building for delegates from parties that are particularly vulnerable to t he adverse effects of climate change ; 9. requests the secretariat to continue to support the organization of the training and capacity -building efforts referred to in paragraphs 7 and 8 above ,"
0.0,0.0,0.0,1.0,n -session workshops will be held in conjunction with the sessions of the subsidiary bodies in the first s essional period of 2018 and 2019 ; 12. requests the subsidiary body for implementation to elaborate the topics for the workshops referred to in paragraph 11 above during 2017 and to report on t
0.5574,0.097,0.0,0.903,ort on the topics that it recommends for the workshops to the conference of the parties at its twenty -third session ( november 2017 ) ; 13. also requests the secretariat to prepare a technical paper identifying entry points for integrating gender considerations in workstreams under the unfccc proce
0.4215,0.062,0.0,0.938,r the unfccc process for consideration by the subsidiary b ody for implementation at its forty -eighth session ( april – may 2018 ) ; 14. further requests all constituted bodies under the unfccc process to include in their regular reports information on progress made towards integrating a gender per
0.0,0.0,0.0,1.0,a gender perspective in their process es according to the entry points identified in the technical paper referred to in paragraph 13 above ; 15. requests the secretariat to prepare biennial synthesis reports on the information contained in the reports referred to in paragraph 14 above for considera
0.8074,0.162,0.0,0.838,"phs 111 and 129 ; 17. invites parties to mainstream a gender perspective in the enhancement of climate techn ology development and transfer ; 18. requests the secretariat , if updating the accreditation process for the parties , to improve , as appropriate , the accuracy of data on the gender of the"
0.4215,0.059,0.0,0.941,d ing accurate data to assess progress made on the participation of women delegates in unfccc meetings and those of constituted bodies ; 19. also requests the secretariat to continue to prepare an annual report on gender composition in accordance with decisions 23/cp.18 and 18/cp.20 ; 20. further re
0.0772,0.029,0.0,0.971,ts the secretariat to continue to prepare an annual report on gender composition in accordance with decisions 23/cp.18 and 18/cp.20 ; 20. further requests the secretariat to undertake research and analysis on challenges to the full and equal participation of women in climate -related processes and a
0.802,0.16,0.0,0.84,"16 and 23/cp.18 , based on submissions and its own research for consideration by the conference of the parties at its twenty -third session ; 21. requests the financial mechanism and its operating entities to include in their respective annual reports t o the conference of the parties information on"
0.8481,0.195,0.0,0.805,on of climate policy and to recognize the value of the participation of grassroots women in gender -responsive climate action at all levels ; 25. requests the secretariat to maintain and regularly update its web pages7 for sharing information on women ’ s participation and on gender -responsive clim
0.7096,0.121,0.0,0.879,"rk related to integrating a gender perspective in the activities and work under the convention , the kyoto protocol and the paris agreement ; 27. requests the subsidiary body for implementation to develop a gender action plan in order to support the implementation of gender -related decisions and ma"
0.6597,0.109,0.0,0.891,"subsidiary bodies ( may 2017 ) , in order to provide inputs to the formulation of the gender action plan referred to in paragraph 27 above ; 29. requests the secretariat to c onvene , in cooperation with parties and interested observers and other stakeholders , an in -session workshop during the fo"
0.0,0.0,0.0,1.0,8 31. takes note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in this decision ; 32. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources ; 33. invites pa
0.7717,0.13,0.0,0.87,"g in mind that contributions are due on 1 january of each year in accordance with the financial procedures for the conference of the parties ; 6. requests the s ecretariat to explore options on ways to address outstanding contributions to the core budget , for the consideration of the subsidiary bod"
0.6908,0.155,0.0,0.845,"cc/sbi/2016/inf.15 and fccc/sbi/2016/inf.19 . 3 fccc/sbi/2016/13 . 4 fccc/sbi/2016/inf.19 . 5 fccc/sbi/2016/inf.15 . fccc/ cp/2016/10/add.2 23 9. requests the secretariat to explore options for increasing the flexibility of the funds in the trust fund for supplementary activities , for the considera"
0.0,0.0,0.0,1.0,"ach to the development of the programme budget taking into account the core budget and activities to be funded from voluntary contributions ; 18. requests the executive secretary to gradually enhance the transparency of the budget process through the provision of additional documentation , as outlin"
0.5859,0.11,0.0,0.89,"provision of additional documentation , as outlined in document fccc/sbi/2016/inf.14 , paragraph 17 , in the official budget documents ; 19. also requests the executiv e secretary to pursue other possible ways to increase the efficiency and transparency of the budget process as outlined in document"
0.0,0.0,0.0,1.0,ry implications of the activities to be undertake n by the secretariat pursuant to the provisions contained in paragraph s 18 and 1 9 above ; 21. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 6 fccc/sbi/201
0.0,0.0,0.0,1.0,rred to in paragraph 1 above ; 3. decides that the sessions referred to in paragraph 1 above will be convened at the seat of the secretariat ; 4. requests the executive secretary to make the neces sary arrangements for convening the sessions referred to in paragraph 1 above at the seat of the secret
0.5754,0.095,0.0,0.905,g those for the funding of such sessions ; 6. notes the high costs associated with convening sessions of the supreme bodies of the convention and requests the subsidiary body for implementation to consider this matter at its forty -sixth session ( may 2017 ) i n the context of arrangements for inter
0.8442,0.171,0.0,0.829,states ; 9. decides to accept with appreciation the offer by the government of poland to host the sessions referred to in paragraph 7 above ; 10. requests the executive secretary to consult with the government of poland and to negotiate and finalize a host country agreement for convening the session
0.743,0.145,0.0,0.855,"ent not later than the twenty -third session of the conference of the parties ( november 2017 ) to allow for its prompt implementation ; 11. also requests the executive secretary to provide the host country with technical support and guidance on unfccc polices and requirements , taking into account"
0.4019,0.053,0.0,0.947,"caribbean states ; 13. invites parties to undertake further consultations on the hosting of the sess ions referred to in paragraph 12 above ; 14. requests the subsidiary body for implementation , at its forty -sixth session , to consider the issue of the host of the sessions referred to in parag rap"
0.0,0.0,0.0,1.0,in the report referred to in paragraph 25 above in their discussions under all relevant agenda items of the subsidiary and governing bodies ; 28. requests the subsidiary body for scientific and technological advice to consider at its fiftieth session ( june 2019 ) the report referred to in paragraph
0.0,0.0,0.0,1.0,s 51. takes note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in this decision ; 52. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9th plenary me
0.4215,0.061,0.0,0.939,") seven representatives from indigenous peoples organizations , one from each of the seven united nations indigenous sociocultural regi ons ; 4. requests the subsidiary body for scientific and technological advice to consider , in the context of the review referred to in paragraph 27 below , and ta"
0.4019,0.059,0.0,0.941,"ppropriate , aiming at enhancing the coherence of the actions of the local communities and indigenous peoples platform under the convention ; 21. requests the secretariat , with the support of the facilitative working group , to make the work of the local communities and indigenous peoples platform"
